// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
24636	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.344832	-0.508583	10.424508	0.068091	-0.092643	0.629282	0.011253	-0.022507	0.167656	0.269775	0.289062	-0.707520	0.003441	-0.005089	0.104245	0.999999	0.000056	-0.000113	0.000838	100252.0000	0.998138	-0.055207	0.025954	0.056224	0.997607	-0.040250	-0.023669	0.041634	0.998853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24637	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.342121	-0.220106	10.241680	0.085337	0.188043	0.434989	-0.006866	-0.006676	0.016022	0.267090	0.289062	-0.707275	0.003418	-0.002197	0.102417	0.999999	-0.000034	-0.000033	0.000080	100252.0000	0.998145	-0.055028	0.026051	0.056049	0.997618	-0.040214	-0.023776	0.041600	0.998851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24638	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.244123	-0.118474	10.449121	-0.009542	0.306772	0.635449	-0.031281	0.012970	0.012207	0.275146	0.286621	-0.704834	0.002448	-0.001168	0.104491	0.999999	-0.000156	0.000065	0.000061	100274.0000	0.998155	-0.054895	0.025954	0.055916	0.997617	-0.040422	-0.023673	0.041798	0.998846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24639	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.255769	-0.183059	10.333118	-0.000232	0.240038	0.522429	-0.037766	-0.003624	0.003624	0.272461	0.289062	-0.704834	0.002556	-0.001811	0.103332	0.999999	-0.000189	-0.000018	0.000018	100274.0000	0.998156	-0.054841	0.026026	0.055872	0.997608	-0.040692	-0.023732	0.042071	0.998833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24640	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.286617	-0.124920	10.333143	0.033493	0.296400	0.520881	-0.020027	-0.000763	0.002098	0.267334	0.284424	-0.701416	0.002866	-0.001239	0.103332	0.999999	-0.000100	-0.000004	0.000010	100268.0000	0.998157	-0.054803	0.026070	0.055838	0.997607	-0.040784	-0.023772	0.042164	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24641	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.292543	-0.181142	10.339165	0.036119	0.238771	0.529382	-0.004387	0.002670	0.002289	0.269775	0.289062	-0.704590	0.002927	-0.001809	0.103392	1.000000	-0.000022	0.000013	0.000011	100268.0000	0.998159	-0.054765	0.026079	0.055799	0.997611	-0.040720	-0.023786	0.042100	0.998830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24642	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.280758	-0.157716	10.369656	0.022760	0.265061	0.558556	-0.014114	-0.011063	0.006676	0.275146	0.286621	-0.704834	0.002802	-0.001570	0.103697	0.999999	-0.000071	-0.000055	0.000033	100270.0000	0.998160	-0.054677	0.026223	0.055718	0.997614	-0.040754	-0.023932	0.042140	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24643	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.281158	-0.165310	10.393992	0.022596	0.258712	0.583177	-0.013542	0.001526	0.001526	0.267090	0.289062	-0.701660	0.002812	-0.001646	0.103940	1.000000	-0.000068	0.000008	0.000008	100270.0000	0.998161	-0.054647	0.026243	0.055689	0.997615	-0.040781	-0.023952	0.042168	0.998823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24644	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.299528	-0.153798	10.400103	0.040637	0.267568	0.589344	0.000381	-0.001335	-0.006294	0.267334	0.284424	-0.704102	0.002995	-0.001538	0.104001	1.000000	0.000002	-0.000007	-0.000031	100264.0000	0.998157	-0.054692	0.026295	0.055734	0.997617	-0.040667	-0.024009	0.042058	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24645	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.275493	-0.165948	10.400095	0.014534	0.255765	0.589225	-0.000191	-0.006866	-0.000954	0.267334	0.286621	-0.704346	0.002751	-0.001659	0.104001	1.000000	-0.000001	-0.000034	-0.000005	100264.0000	0.998155	-0.054683	0.026400	0.055726	0.997622	-0.040560	-0.024120	0.041957	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24646	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.270350	-0.154008	10.363463	0.009265	0.266492	0.552016	-0.007248	-0.010681	-0.003242	0.269775	0.286621	-0.704590	0.002698	-0.001536	0.103635	0.999999	-0.000036	-0.000053	-0.000016	100276.0000	0.998150	-0.054694	0.026544	0.055743	0.997622	-0.040523	-0.024265	0.041928	0.998826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24647	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.268593	-0.152697	10.284421	0.009508	0.263417	0.472997	-0.002098	-0.000763	0.000763	0.270020	0.284180	-0.704346	0.002686	-0.001526	0.102844	1.000000	-0.000010	-0.000004	0.000004	100276.0000	0.998150	-0.054670	0.026587	0.055718	0.997627	-0.040436	-0.024313	0.041842	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24648	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.262522	-0.165617	10.449113	-0.001803	0.258142	0.637847	-0.010300	-0.001335	-0.001526	0.272705	0.284180	-0.704590	0.002625	-0.001651	0.104491	1.000000	-0.000051	-0.000007	-0.000008	100264.0000	0.998149	-0.054667	0.026636	0.055718	0.997628	-0.040430	-0.024363	0.041839	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24649	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.263230	-0.171180	10.375952	-0.002300	0.248819	0.565032	-0.005341	-0.015068	0.003052	0.264648	0.289062	-0.707275	0.002625	-0.001709	0.103760	0.999999	-0.000027	-0.000075	0.000015	100264.0000	0.998147	-0.054616	0.026821	0.055672	0.997632	-0.040375	-0.024552	0.041793	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24650	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.239687	-0.165363	10.381982	-0.025662	0.254737	0.570221	0.000191	-0.002480	0.005150	0.272461	0.289062	-0.707764	0.002396	-0.001654	0.103820	1.000000	0.000001	-0.000012	0.000026	100250.0000	0.998149	-0.054547	0.026878	0.055604	0.997641	-0.040266	-0.024618	0.041686	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24651	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.244245	-0.189686	10.308827	-0.021196	0.227515	0.498245	-0.009155	-0.002098	0.003815	0.272461	0.286621	-0.707520	0.002441	-0.001892	0.103088	0.999999	-0.000046	-0.000010	0.000019	100250.0000	0.998151	-0.054492	0.026932	0.055550	0.997644	-0.040250	-0.024675	0.041671	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24652	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.281197	-0.178547	10.339245	0.014562	0.237823	0.529177	-0.009537	-0.004768	0.002098	0.269775	0.286621	-0.704590	0.002810	-0.001781	0.103393	1.000000	-0.000048	-0.000024	0.000010	100240.0000	0.998151	-0.054452	0.027013	0.055514	0.997647	-0.040237	-0.024759	0.041662	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24653	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.269095	-0.146525	10.302720	0.003353	0.267509	0.491115	-0.000763	-0.010490	0.000763	0.269775	0.291504	-0.704834	0.002686	-0.001465	0.103027	0.999999	-0.000004	-0.000052	0.000004	100240.0000	0.998149	-0.054425	0.027152	0.055490	0.997652	-0.040136	-0.024904	0.041568	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24654	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.257320	-0.177295	10.339259	-0.010635	0.238376	0.528540	-0.003624	0.001335	0.008202	0.269775	0.286621	-0.701660	0.002574	-0.001771	0.103393	1.000000	-0.000018	0.000007	0.000041	100258.0000	0.998153	-0.054327	0.027169	0.055391	0.997661	-0.040066	-0.024929	0.041496	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24655	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.275686	-0.165727	10.369767	0.006625	0.249991	0.559053	-0.006676	-0.003433	0.009918	0.267334	0.286621	-0.707275	0.002755	-0.001654	0.103698	1.000000	-0.000033	-0.000017	0.000050	100258.0000	0.998158	-0.054210	0.027233	0.055276	0.997669	-0.040026	-0.025000	0.041458	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24656	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.281776	-0.172473	10.339260	0.013261	0.240889	0.529036	-0.004578	0.002480	0.002289	0.267090	0.286621	-0.701416	0.002819	-0.001722	0.103393	1.000000	-0.000023	0.000012	0.000011	100258.0000	0.998160	-0.054172	0.027241	0.055237	0.997673	-0.039964	-0.025013	0.041395	0.998830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24657	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.276044	-0.166957	10.333138	0.006222	0.246519	0.522544	-0.008583	-0.008392	0.001335	0.267090	0.293945	-0.707764	0.002756	-0.001665	0.103332	1.000000	-0.000043	-0.000042	0.000007	100258.0000	0.998158	-0.054141	0.027358	0.055210	0.997676	-0.039941	-0.025132	0.041378	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24658	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.264625	-0.173385	10.339159	-0.006798	0.238910	0.528549	0.003624	-0.007057	0.002861	0.272461	0.289062	-0.710449	0.002643	-0.001736	0.103392	1.000000	0.000018	-0.000035	0.000014	100264.0000	0.998158	-0.054093	0.027460	0.055162	0.997684	-0.039797	-0.025244	0.041238	0.998830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24659	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-76.0000	0.277412	-0.167535	10.381875	0.004427	0.246266	0.571324	-0.008583	-0.005341	0.003815	0.267334	0.286621	-0.704346	0.002771	-0.001671	0.103819	1.000000	-0.000043	-0.000027	0.000019	100264.0000	0.998159	-0.054036	0.027545	0.055108	0.997688	-0.039775	-0.025332	0.041220	0.998829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24660	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-76.0000	0.278016	-0.174496	10.320838	0.005195	0.236604	0.510657	-0.008774	-0.005913	-0.001526	0.267334	0.284424	-0.704102	0.002777	-0.001740	0.103209	1.000000	-0.000044	-0.000030	-0.000008	100270.0000	0.998157	-0.054032	0.027637	0.055107	0.997689	-0.039754	-0.025425	0.041203	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24661	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.250269	-0.177761	10.375963	-0.024153	0.237818	0.565063	-0.014496	-0.000572	0.005341	0.272461	0.286621	-0.704834	0.002502	-0.001770	0.103760	0.999999	-0.000072	-0.000003	0.000027	100270.0000	0.998159	-0.053962	0.027673	0.055040	0.997691	-0.039791	-0.025462	0.041241	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24662	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.268723	-0.173004	10.375869	-0.006310	0.241176	0.565298	-0.009346	-0.003242	-0.000191	0.267090	0.291504	-0.704590	0.002686	-0.001725	0.103759	1.000000	-0.000047	-0.000016	-0.000001	100276.0000	0.998158	-0.053948	0.027738	0.055028	0.997692	-0.039776	-0.025528	0.041229	0.998824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24663	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.287683	-0.185517	10.333143	0.011159	0.224194	0.523687	0.001335	-0.010300	0.000572	0.272705	0.284180	-0.707275	0.002872	-0.001856	0.103332	1.000000	0.000007	-0.000051	0.000003	100276.0000	0.998156	-0.053920	0.027873	0.055003	0.997698	-0.039654	-0.025670	0.041114	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24664	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.245254	-0.167767	10.296531	-0.028372	0.243347	0.485217	-0.011253	0.004196	0.006866	0.264648	0.286865	-0.704102	0.002455	-0.001672	0.102965	0.999999	-0.000056	0.000021	0.000034	100276.0000	0.998161	-0.053838	0.027860	0.054920	0.997703	-0.039659	-0.025661	0.041117	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24665	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.269733	-0.149975	10.320942	-0.005195	0.259045	0.509616	0.000572	-0.006104	-0.006294	0.269775	0.289062	-0.701904	0.002694	-0.001500	0.103209	1.000000	0.000003	-0.000031	-0.000031	100276.0000	0.998156	-0.053882	0.027955	0.054965	0.997705	-0.039543	-0.025760	0.041007	0.998827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24666	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-76.0000	0.270530	-0.144118	10.351451	-0.006230	0.265994	0.539883	-0.005722	-0.008774	0.005913	0.272217	0.289062	-0.702148	0.002701	-0.001438	0.103515	0.999999	-0.000029	-0.000044	0.000030	100258.0000	0.998157	-0.053804	0.028071	0.054890	0.997711	-0.039493	-0.025882	0.040961	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24667	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.283281	-0.150446	10.351369	0.005784	0.257446	0.540448	0.000954	-0.002670	0.003624	0.267334	0.286621	-0.704346	0.002831	-0.001505	0.103514	1.000000	0.000005	-0.000013	0.000018	100258.0000	0.998158	-0.053750	0.028128	0.054836	0.997719	-0.039376	-0.025947	0.040846	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24668	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.283024	-0.163096	10.369685	0.005112	0.245656	0.559231	-0.007820	0.006104	-0.004578	0.275146	0.284180	-0.707520	0.002833	-0.001627	0.103697	0.999999	-0.000039	0.000031	-0.000023	100250.0000	0.998157	-0.053781	0.028099	0.054865	0.997718	-0.039344	-0.025919	0.040813	0.998831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24669	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.258394	-0.182094	10.339158	-0.020517	0.226269	0.528806	-0.006104	-0.000954	0.006104	0.269775	0.289062	-0.701904	0.002584	-0.001818	0.103392	0.999999	-0.000031	-0.000005	0.000031	100250.0000	0.998160	-0.053705	0.028137	0.054789	0.997724	-0.039298	-0.025963	0.040767	0.998831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24670	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.252536	-0.176957	10.320835	-0.026709	0.231729	0.510118	-0.013733	-0.005722	0.007439	0.264648	0.286865	-0.707031	0.002522	-0.001762	0.103209	0.999999	-0.000069	-0.000029	0.000037	100274.0000	0.998163	-0.053612	0.028222	0.054701	0.997728	-0.039329	-0.026049	0.040800	0.998828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24671	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.281570	-0.159176	10.302705	0.001247	0.246922	0.492135	-0.009155	-0.015831	0.009155	0.272461	0.286621	-0.704834	0.002808	-0.001587	0.103027	0.999999	-0.000046	-0.000079	0.000046	100274.0000	0.998164	-0.053498	0.028407	0.054594	0.997734	-0.039314	-0.026239	0.040792	0.998823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24672	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.252348	-0.153773	10.314832	-0.028962	0.253225	0.503229	-0.002670	-0.009346	-0.000954	0.262207	0.284424	-0.703857	0.002519	-0.001536	0.103148	1.000000	-0.000013	-0.000047	-0.000005	100274.0000	0.998161	-0.053487	0.028530	0.054586	0.997738	-0.039231	-0.026368	0.040717	0.998823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24673	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.250423	-0.158983	10.388175	-0.033490	0.250744	0.576642	-0.005341	-0.003624	0.011444	0.269775	0.289062	-0.704590	0.002502	-0.001587	0.103882	0.999999	-0.000027	-0.000018	0.000057	100274.0000	0.998166	-0.053356	0.028592	0.054456	0.997747	-0.039179	-0.026437	0.040664	0.998823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24674	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.244648	-0.153825	10.320936	-0.037972	0.253798	0.509104	-0.010872	-0.004387	0.006676	0.269775	0.289062	-0.704590	0.002444	-0.001533	0.103209	1.000000	-0.000054	-0.000022	0.000033	100262.0000	0.998169	-0.053272	0.028663	0.054375	0.997752	-0.039181	-0.026511	0.040668	0.998821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24675	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.250164	-0.164826	10.321046	-0.032998	0.240926	0.509842	-0.000572	0.001526	0.001526	0.267334	0.284424	-0.704102	0.002502	-0.001648	0.103210	1.000000	-0.000003	0.000008	0.000008	100262.0000	0.998170	-0.053241	0.028676	0.054342	0.997757	-0.039078	-0.026531	0.040565	0.998825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24676	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.262692	-0.171636	10.375958	-0.023370	0.236801	0.565287	-0.014305	-0.004578	-0.003815	0.270020	0.284424	-0.701660	0.002625	-0.001709	0.103760	0.999999	-0.000072	-0.000023	-0.000019	100270.0000	0.998167	-0.053261	0.028752	0.054365	0.997755	-0.039111	-0.026605	0.040603	0.998821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24677	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.299785	-0.154407	10.351446	0.013265	0.249855	0.541227	-0.004005	-0.011826	-0.006294	0.272705	0.284180	-0.704590	0.002992	-0.001542	0.103515	0.999998	-0.000020	-0.000059	-0.000031	100270.0000	0.998160	-0.053302	0.028902	0.054411	0.997755	-0.039041	-0.026756	0.040542	0.998820	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24678	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.288435	-0.167385	10.284318	0.003237	0.235223	0.474346	-0.011253	-0.000954	0.006104	0.275146	0.286621	-0.707764	0.002884	-0.001668	0.102843	1.000000	-0.000056	-0.000005	0.000031	100258.0000	0.998163	-0.053225	0.028937	0.054336	0.997759	-0.039046	-0.026794	0.040547	0.998818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24679	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.252303	-0.174507	10.369666	-0.037102	0.232969	0.558832	-0.006866	-0.008583	0.008202	0.264893	0.284424	-0.709717	0.002519	-0.001741	0.103697	0.999999	-0.000034	-0.000043	0.000041	100258.0000	0.998165	-0.053124	0.029048	0.054238	0.997766	-0.039008	-0.026911	0.040512	0.998817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24680	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.258797	-0.150900	10.296434	-0.027131	0.253227	0.484955	-0.010109	0.000763	-0.011444	0.264648	0.289062	-0.707275	0.002588	-0.001504	0.102964	0.999999	-0.000051	0.000004	-0.000057	100252.0000	0.998159	-0.053224	0.029073	0.054339	0.997761	-0.038997	-0.026933	0.040505	0.998816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24681	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.252918	-0.133233	10.296430	-0.033285	0.270192	0.484113	-0.003624	-0.005722	0.006676	0.264648	0.289062	-0.709961	0.002526	-0.001330	0.102964	1.000000	-0.000018	-0.000029	0.000033	100252.0000	0.998161	-0.053140	0.029156	0.054256	0.997768	-0.038927	-0.027022	0.040437	0.998817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24682	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.271599	-0.176231	10.345266	-0.018627	0.226941	0.535139	0.000191	-0.001717	0.001335	0.270020	0.284180	-0.707275	0.002715	-0.001762	0.103453	1.000000	0.000001	-0.000009	0.000007	100262.0000	0.998162	-0.053109	0.029200	0.054224	0.997774	-0.038816	-0.027074	0.040328	0.998820	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
