// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
22818	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	0.195056	-0.199642	10.290330	-0.103191	0.046212	0.480806	0.002861	-0.009727	-0.005531	-0.291260	0.287354	-0.728271	0.001945	-0.001998	0.102903	1.000000	0.000014	-0.000049	-0.000028	100276.0000	-0.051392	-0.998417	0.022867	0.998625	-0.051613	-0.009167	0.010333	0.022365	0.999696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22819	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.214281	-0.175443	10.326849	-0.077842	0.026843	0.517546	-0.006676	-0.007248	0.003052	-0.293945	0.284912	-0.725098	0.002139	-0.001751	0.103269	1.000000	-0.000033	-0.000036	0.000015	100276.0000	-0.051360	-0.998417	0.022914	0.998625	-0.051584	-0.009291	0.010458	0.022406	0.999694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22820	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.202728	-0.188288	10.290228	-0.089252	0.038603	0.480801	-0.006104	-0.007057	0.004578	-0.291260	0.287354	-0.730957	0.002024	-0.001880	0.102902	1.000000	-0.000031	-0.000035	0.000023	100262.0000	-0.051311	-0.998419	0.022959	0.998627	-0.051538	-0.009409	0.010577	0.022445	0.999692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22821	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.221913	-0.176738	10.278017	-0.077594	0.019595	0.468932	-0.005913	-0.011063	0.003624	-0.288574	0.287354	-0.731201	0.002213	-0.001764	0.102780	1.000000	-0.000030	-0.000055	0.000018	100262.0000	-0.051270	-0.998419	0.023044	0.998628	-0.051501	-0.009525	0.010697	0.022524	0.999689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22822	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.204185	-0.201805	10.284035	-0.100260	0.037833	0.474795	-0.007439	-0.000191	0.006104	-0.291504	0.289551	-0.731201	0.002042	-0.002014	0.102840	1.000000	-0.000037	-0.000001	0.000031	100262.0000	-0.051207	-0.998423	0.023020	0.998629	-0.051441	-0.009657	0.010826	0.022494	0.999688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22823	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.234817	-0.184405	10.290135	-0.082869	0.006502	0.481443	-0.008583	-0.002289	0.000000	-0.291260	0.287354	-0.730957	0.002347	-0.001840	0.102901	1.000000	-0.000043	-0.000011	0.000000	100262.0000	-0.051205	-0.998423	0.023018	0.998628	-0.051442	-0.009799	0.010968	0.022484	0.999687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22824	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.228837	-0.185605	10.259613	-0.081626	0.011494	0.450825	-0.015068	-0.001144	0.008392	-0.286377	0.289551	-0.725830	0.002288	-0.001848	0.102596	0.999999	-0.000075	-0.000006	0.000042	100270.0000	-0.051118	-0.998428	0.023003	0.998630	-0.051359	-0.010008	0.011174	0.022460	0.999685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22825	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.204744	-0.192908	10.290134	-0.086440	0.037080	0.480861	-0.007057	-0.005341	-0.001526	-0.291260	0.284912	-0.728027	0.002045	-0.001925	0.102901	1.000000	-0.000035	-0.000027	-0.000008	100270.0000	-0.051131	-0.998426	0.023031	0.998628	-0.051375	-0.010135	0.011302	0.022481	0.999683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22826	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	0.223546	-0.181246	10.271825	-0.075014	0.017582	0.462879	-0.004578	-0.005722	0.002861	-0.291504	0.289551	-0.731201	0.002233	-0.001810	0.102718	0.999999	-0.000023	-0.000029	0.000014	100264.0000	-0.051100	-0.998427	0.023062	0.998628	-0.051347	-0.010237	0.011405	0.022507	0.999682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22827	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	0.218036	-0.206737	10.308338	-0.096896	0.025448	0.499542	-0.016022	-0.006294	0.012207	-0.291504	0.291992	-0.725586	0.002177	-0.002059	0.103084	0.999999	-0.000080	-0.000031	0.000061	100264.0000	-0.050975	-0.998433	0.023098	0.998632	-0.051227	-0.010457	0.011623	0.022533	0.999679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22828	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.194446	-0.202275	10.338855	-0.088808	0.050182	0.529471	-0.014687	-0.009155	0.004578	-0.294189	0.291992	-0.722656	0.001940	-0.002015	0.103389	0.999999	-0.000073	-0.000046	0.000023	100256.0000	-0.050927	-0.998434	0.023163	0.998632	-0.051184	-0.010661	0.011830	0.022589	0.999675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22829	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.213804	-0.189611	10.339344	-0.076127	0.029972	0.530282	-0.007629	-0.003624	0.006866	-0.293945	0.287354	-0.730957	0.002136	-0.001892	0.103394	0.999999	-0.000038	-0.000018	0.000034	100256.0000	-0.050856	-0.998437	0.023173	0.998634	-0.051117	-0.010795	0.011963	0.022592	0.999673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22830	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.202067	-0.190117	10.345356	-0.075601	0.042478	0.536025	-0.000954	-0.007057	0.000572	-0.288818	0.289551	-0.731445	0.002017	-0.001901	0.103454	1.000000	-0.000005	-0.000035	0.000003	100280.0000	-0.050846	-0.998437	0.023217	0.998634	-0.051109	-0.010861	0.012031	0.022633	0.999671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22831	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.220036	-0.189358	10.247793	-0.075941	0.022536	0.438911	-0.003052	-0.005913	-0.006866	-0.293945	0.287354	-0.730957	0.002197	-0.001892	0.102478	0.999999	-0.000015	-0.000030	-0.000034	100280.0000	-0.050913	-0.998432	0.023251	0.998630	-0.051178	-0.010946	0.012119	0.022662	0.999670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22832	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.210708	-0.173311	10.272010	-0.057725	0.032482	0.462732	-0.006104	-0.010109	0.001335	-0.288574	0.284912	-0.733887	0.002102	-0.001730	0.102720	0.999998	-0.000031	-0.000051	0.000007	100250.0000	-0.050895	-0.998432	0.023326	0.998629	-0.051164	-0.011064	0.012240	0.022731	0.999667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22833	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.222873	-0.161388	10.272099	-0.043777	0.020235	0.462983	-0.015259	-0.009346	0.004578	-0.285889	0.284912	-0.731201	0.002224	-0.001606	0.102721	0.999999	-0.000076	-0.000047	0.000023	100250.0000	-0.050845	-0.998433	0.023393	0.998629	-0.051119	-0.011274	0.012452	0.022787	0.999663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22834	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.205040	-0.163013	10.345254	-0.041166	0.038917	0.535728	-0.017166	0.000000	0.000000	-0.291260	0.287354	-0.730957	0.002050	-0.001621	0.103453	0.999999	-0.000086	0.000000	0.000000	100262.0000	-0.050843	-0.998433	0.023366	0.998626	-0.051122	-0.011502	0.012678	0.022749	0.999661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22835	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.217814	-0.170058	10.320840	-0.049057	0.027394	0.511699	-0.002098	-0.011063	0.004387	-0.288574	0.284912	-0.730957	0.002172	-0.001699	0.103209	1.000000	-0.000010	-0.000055	0.000022	100262.0000	-0.050796	-0.998434	0.023450	0.998628	-0.051078	-0.011580	0.012760	0.022830	0.999658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22836	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.224520	-0.194771	10.296340	-0.073571	0.020881	0.487658	-0.002289	-0.002480	0.007439	-0.291504	0.289551	-0.731201	0.002244	-0.001946	0.102963	1.000000	-0.000011	-0.000012	0.000037	100268.0000	-0.050719	-0.998438	0.023447	0.998630	-0.051003	-0.011661	0.012838	0.022824	0.999657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22837	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.208138	-0.183265	10.321030	-0.059929	0.038627	0.511821	-0.003052	-0.012016	0.001526	-0.288818	0.287354	-0.734131	0.002075	-0.001831	0.103210	0.999999	-0.000015	-0.000060	0.000008	100268.0000	-0.050700	-0.998436	0.023541	0.998630	-0.050987	-0.011748	0.012930	0.022913	0.999654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22838	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.221296	-0.184045	10.333140	-0.059122	0.025797	0.524259	-0.010681	-0.006485	0.005341	-0.286133	0.284912	-0.725830	0.002210	-0.001835	0.103332	0.999999	-0.000053	-0.000032	0.000027	100264.0000	-0.050643	-0.998438	0.023578	0.998631	-0.050934	-0.011912	0.013094	0.022943	0.999651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22839	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.225810	-0.195482	10.333249	-0.070275	0.021183	0.524617	-0.003052	0.000191	0.010681	-0.291260	0.285156	-0.728271	0.002258	-0.001953	0.103333	0.999999	-0.000015	0.000001	0.000053	100264.0000	-0.050535	-0.998445	0.023549	0.998635	-0.050828	-0.012001	0.013179	0.022910	0.999651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22840	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.226072	-0.177607	10.290421	-0.051887	0.019734	0.481599	-0.004196	-0.006676	0.006676	-0.289062	0.292236	-0.729004	0.002257	-0.001774	0.102904	1.000000	-0.000021	-0.000033	0.000033	100264.0000	-0.050465	-0.998447	0.023588	0.998638	-0.050760	-0.012100	0.013279	0.022945	0.999649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22841	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.244328	-0.183539	10.321033	-0.056677	0.002375	0.512713	-0.008392	-0.003624	0.000000	-0.288574	0.282715	-0.728271	0.002441	-0.001831	0.103210	0.999999	-0.000042	-0.000018	0.000000	100264.0000	-0.050462	-0.998447	0.023597	0.998636	-0.050761	-0.012240	0.013419	0.022947	0.999647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22842	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.226401	-0.154060	10.320938	-0.024633	0.018794	0.511836	-0.010109	-0.003624	-0.003052	-0.291260	0.285156	-0.730957	0.002262	-0.001535	0.103209	1.000000	-0.000051	-0.000018	-0.000015	100268.0000	-0.050491	-0.998445	0.023607	0.998632	-0.050793	-0.012396	0.013576	0.022949	0.999644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22843	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.208049	-0.183548	10.278302	-0.052295	0.038689	0.469152	-0.008392	-0.010490	0.010681	-0.293945	0.287354	-0.728271	0.002075	-0.001831	0.102783	0.999999	-0.000042	-0.000052	0.000053	100268.0000	-0.050381	-0.998449	0.023684	0.998636	-0.050688	-0.012539	0.013720	0.023020	0.999641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22844	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.220822	-0.208574	10.284325	-0.077447	0.026653	0.475797	-0.001907	-0.000954	0.002861	-0.291260	0.285156	-0.733887	0.002208	-0.002085	0.102843	1.000000	-0.000010	-0.000005	0.000014	100268.0000	-0.050350	-0.998451	0.023666	0.998636	-0.050659	-0.012614	0.013794	0.022999	0.999640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22845	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.201719	-0.189527	10.333240	-0.055333	0.046398	0.524007	-0.006104	-0.005913	0.002289	-0.296631	0.285156	-0.727783	0.002014	-0.001892	0.103333	0.999999	-0.000031	-0.000030	0.000011	100268.0000	-0.050326	-0.998452	0.023698	0.998636	-0.050637	-0.012732	0.013912	0.023025	0.999638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22846	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.226762	-0.184143	10.333142	-0.049826	0.021546	0.524440	-0.007057	-0.007057	0.005150	-0.286133	0.291992	-0.740479	0.002264	-0.001838	0.103332	1.000000	-0.000035	-0.000035	0.000026	100262.0000	-0.050269	-0.998454	0.023741	0.998637	-0.050584	-0.012859	0.014040	0.023062	0.999635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22847	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.197025	-0.203581	10.296512	-0.065812	0.052032	0.487380	-0.014114	-0.009346	0.008392	-0.291260	0.285156	-0.728271	0.001966	-0.002028	0.102965	0.999999	-0.000071	-0.000047	0.000042	100262.0000	-0.050182	-0.998456	0.023806	0.998639	-0.050502	-0.013058	0.014240	0.023118	0.999631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22848	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	0.213540	-0.165067	10.339353	-0.026965	0.033552	0.530098	-0.005150	0.001526	0.005341	-0.286133	0.289795	-0.731689	0.002136	-0.001648	0.103394	0.999999	-0.000026	0.000008	0.000027	100270.0000	-0.050125	-0.998460	0.023763	0.998640	-0.050448	-0.013166	0.014345	0.023070	0.999631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22849	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-90.0000	0.212405	-0.188921	10.314648	-0.051567	0.036928	0.505682	0.005722	-0.011635	0.006485	-0.291504	0.287354	-0.728516	0.002118	-0.001892	0.103147	0.999999	0.000029	-0.000058	0.000032	100270.0000	-0.050058	-0.998462	0.023851	0.998643	-0.050381	-0.013166	0.014347	0.023159	0.999629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22850	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.222929	-0.185599	10.278133	-0.049294	0.024695	0.469391	0.005150	-0.000954	-0.006294	-0.291260	0.282715	-0.730957	0.002229	-0.001859	0.102781	1.000000	0.000026	-0.000005	-0.000031	100264.0000	-0.050119	-0.998459	0.023834	0.998640	-0.050442	-0.013168	0.014350	0.023141	0.999629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22851	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-90.0000	0.199071	-0.203947	10.284216	-0.064421	0.050698	0.475151	-0.006485	-0.010109	0.003624	-0.293945	0.282715	-0.727783	0.001986	-0.002036	0.102842	0.999999	-0.000032	-0.000051	0.000018	100264.0000	-0.050080	-0.998459	0.023907	0.998640	-0.050407	-0.013290	0.014474	0.023209	0.999626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22852	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.218115	-0.174517	10.363562	-0.032341	0.031716	0.554540	-0.014687	-0.003815	-0.003052	-0.291504	0.287354	-0.728516	0.002179	-0.001738	0.103636	0.999999	-0.000073	-0.000019	-0.000015	100264.0000	-0.050107	-0.998457	0.023918	0.998636	-0.050439	-0.013491	0.014676	0.023209	0.999623	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22853	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-89.0000	0.202151	-0.189839	10.290501	-0.046129	0.048364	0.481333	-0.012207	-0.014305	0.001526	-0.286133	0.284912	-0.731445	0.002014	-0.001892	0.102905	0.999999	-0.000061	-0.000072	0.000008	100264.0000	-0.050086	-0.998456	0.024033	0.998634	-0.050424	-0.013669	0.014859	0.023315	0.999618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22854	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	0.191194	-0.203102	10.333139	-0.057167	0.061558	0.523875	-0.006676	-0.010872	0.006676	-0.283691	0.289795	-0.731934	0.001906	-0.002028	0.103332	1.000000	-0.000033	-0.000054	0.000033	100262.0000	-0.050014	-0.998457	0.024113	0.998636	-0.050356	-0.013792	0.014985	0.023390	0.999614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22855	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.189403	-0.183138	10.333248	-0.036836	0.062068	0.523667	-0.000572	-0.003815	0.003052	-0.291260	0.287354	-0.734131	0.001892	-0.001831	0.103333	1.000000	-0.000003	-0.000019	0.000015	100262.0000	-0.049982	-0.998459	0.024123	0.998637	-0.050326	-0.013854	0.015046	0.023397	0.999613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22856	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.207119	-0.175371	10.290230	-0.028677	0.042917	0.480991	-0.008965	-0.003433	0.006104	-0.288818	0.287354	-0.728516	0.002069	-0.001749	0.102902	0.999999	-0.000045	-0.000017	0.000031	100264.0000	-0.049919	-0.998462	0.024128	0.998638	-0.050266	-0.014000	0.015191	0.023396	0.999611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22857	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.226099	-0.195584	10.308827	-0.048597	0.025716	0.500327	-0.005341	-0.005150	-0.003052	-0.293945	0.285156	-0.730957	0.002258	-0.001953	0.103088	0.999999	-0.000027	-0.000026	-0.000015	100264.0000	-0.049948	-0.998460	0.024152	0.998635	-0.050298	-0.014107	0.015300	0.023414	0.999609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22858	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.232579	-0.171641	10.363666	-0.023080	0.019217	0.554965	-0.005150	-0.003242	-0.000572	-0.286377	0.287354	-0.723145	0.002324	-0.001714	0.103637	0.999998	-0.000026	-0.000016	-0.000003	100264.0000	-0.049949	-0.998460	0.024156	0.998633	-0.050302	-0.014213	0.015407	0.023413	0.999607	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22859	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.190742	-0.178625	10.339239	-0.026528	0.062245	0.529633	-0.009155	-0.013161	0.005913	-0.291748	0.292236	-0.728760	0.001901	-0.001781	0.103393	0.999999	-0.000046	-0.000066	0.000030	100264.0000	-0.049886	-0.998460	0.024259	0.998634	-0.050244	-0.014361	0.015558	0.023509	0.999603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22860	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.185566	-0.191742	10.320935	-0.038259	0.067691	0.511404	-0.008392	-0.007057	0.002289	-0.291260	0.282715	-0.725342	0.001852	-0.001913	0.103209	1.000000	-0.000042	-0.000035	0.000011	100264.0000	-0.049861	-0.998460	0.024301	0.998633	-0.050222	-0.014500	0.015698	0.023545	0.999600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22861	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.210357	-0.204914	10.253705	-0.051993	0.041206	0.445008	-0.010490	0.000381	0.003815	-0.291504	0.287354	-0.728516	0.002104	-0.002044	0.102537	1.000000	-0.000052	0.000002	0.000019	100264.0000	-0.049821	-0.998463	0.024268	0.998632	-0.050186	-0.014660	0.015856	0.023504	0.999598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22862	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.222382	-0.181074	10.326961	-0.027719	0.029127	0.518176	0.000381	0.002289	-0.008392	-0.285889	0.282471	-0.734131	0.002225	-0.001811	0.103270	0.999999	0.000002	0.000011	-0.000042	100262.0000	-0.049902	-0.998460	0.024218	0.998628	-0.050267	-0.014709	0.015904	0.023451	0.999598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22863	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.186157	-0.199639	10.326943	-0.042838	0.067395	0.517554	-0.006104	-0.009346	0.005913	-0.291260	0.285156	-0.730957	0.001857	-0.001993	0.103270	0.999999	-0.000031	-0.000047	0.000030	100262.0000	-0.049840	-0.998462	0.024282	0.998629	-0.050209	-0.014826	0.016022	0.023510	0.999595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
